"ï..Year","AphiaID","Species.Latin.Name","Species_Latin_Name","Area","Country","AMS_Catch","BMS_Catch"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_2_A_1","DE",21.1263,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_2_A_2","DE",0.09368,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_4_A","DE",2052.08,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_5_B_1_B","DE",36.1851,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_5_B_2","DE",601.631,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_6_A","DE",22740.2,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_7_B","DE",460.756,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_7_C_2","DE",8632.17,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_7_F","DE",0.59275,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_7_G","DE",0.09484,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_7_J_2","DE",12.647,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_2_A_2","DE",0.37183,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_4_A","DE",145.681,"0.028"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_4_B","DE",32.3439,"0.01"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_4_C","DE",0.00819,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_3_A_20","DE",2.35186,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_14_B_2","DE",11.9255,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_2_A_2","DE",595.481,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_2_B_2","DE",4.2354,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_3_C_22","DE",2.34038,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_3_D_24","DE",0.02314,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_4_A","DE",3670.04,"2.89014"
2021,126441,"Pollachius virens","Pollachius virens","27_4_B","DE",626.578,"0.72248"
2021,126441,"Pollachius virens","Pollachius virens","27_6_A","DE",1.33,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_3_A_20","DE",147.473,"0.02131"
2021,126444,"Trisopterus esmarkii","Trisopterus esmarkii","27_4_A","DE",486.261,"NULL"
2021,126444,"Trisopterus esmarkii","Trisopterus esmarkii","27_7_F","DE",1.407,"NULL"
2021,126447,"Brosme brosme","Brosme brosme","27_14_B_2","DE",1.58735,"NULL"
2021,126447,"Brosme brosme","Brosme brosme","27_2_A_2","DE",0.303,"NULL"
2021,126447,"Brosme brosme","Brosme brosme","27_4_A","DE",0.4311,"NULL"
2021,126447,"Brosme brosme","Brosme brosme","27_4_B","DE",0.07068,"NULL"
2021,126459,"Molva dypterygia","Molva dypterygia","27_14_B_2","DE",5.84843,"NULL"
2021,126459,"Molva dypterygia","Molva dypterygia","27_4_A","DE",0.0036,"NULL"
2021,126461,"Molva molva","Molva molva","27_2_A_2","DE",1.73529,"NULL"
2021,126461,"Molva molva","Molva molva","27_2_B_2","DE",0.00302,"NULL"
2021,126461,"Molva molva","Molva molva","27_3_C_22","DE",0.12,"NULL"
2021,126461,"Molva molva","Molva molva","27_4_A","DE",106.221,"NULL"
2021,126461,"Molva molva","Molva molva","27_4_B","DE",10.4312,"NULL"
2021,126461,"Molva molva","Molva molva","27_4_C","DE",0.00114,"NULL"
2021,126461,"Molva molva","Molva molva","27_6_B_2","DE",0.13452,"NULL"
2021,126461,"Molva molva","Molva molva","27_3_A_20","DE",0.20312,"NULL"
2021,126461,"Molva molva","Molva molva","27_3_A_21","DE",0.03896,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_2_A_2","DE",0.0572,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_3_C_22","DE",0.01194,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_3_D_24","DE",0.00222,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_4_A","DE",666.118,"1.205"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_4_B","DE",21.3532,"0.2"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_4_C","DE",0.01776,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_6_A","DE",2.88024,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7_E","DE",0.184,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7_J_2","DE",0.521,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_3_A_20","DE",5.31789,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_3_A_21","DE",0.02934,"0.001"
2021,126501,"Phycis blennoides","Phycis blennoides","27_4_A","DE",0.00678,"NULL"
2021,126555,"Lophius piscatorius","Lophius piscatorius","27_4_A","DE",0.91597,"NULL"
2021,126555,"Lophius piscatorius","Lophius piscatorius","27_4_B","DE",1.07828,"NULL"
2021,126555,"Lophius piscatorius","Lophius piscatorius","27_4_C","DE",0.11039,"NULL"
2021,126555,"Lophius piscatorius","Lophius piscatorius","27_7_D","DE",0.0061,"NULL"
2021,126555,"Lophius piscatorius","Lophius piscatorius","27_3_A_20","DE",0.14456,"NULL"
2021,126715,"Argentina silus","Argentina silus","27_2_A_2","DE",0.014,"NULL"
2021,126715,"Argentina silus","Argentina silus","27_4_A","DE",438.81,"NULL"
2021,126715,"Argentina silus","Argentina silus","27_6_A","DE",335.681,"NULL"
2021,126822,"Trachurus trachurus","Trachurus trachurus","27_4_A","DE",4.35603,"0.064"
2021,126822,"Trachurus trachurus","Trachurus trachurus","27_4_B","DE",0.33996,"NULL"
2021,126822,"Trachurus trachurus","Trachurus trachurus","27_4_C","DE",0.249,"NULL"
2021,126822,"Trachurus trachurus","Trachurus trachurus","27_7_D","DE",81.136,"NULL"
2021,126822,"Trachurus trachurus","Trachurus trachurus","27_7_E","DE",1582.74,"NULL"
2021,126822,"Trachurus trachurus","Trachurus trachurus","27_7_F","DE",538.857,"NULL"
2021,126822,"Trachurus trachurus","Trachurus trachurus","27_7_G","DE",973.751,"NULL"
2021,126822,"Trachurus trachurus","Trachurus trachurus","27_7_H","DE",2768.51,"NULL"
2021,126822,"Trachurus trachurus","Trachurus trachurus","27_7_J_2","DE",1308.71,"NULL"
2021,126822,"Trachurus trachurus","Trachurus trachurus","27_8_A","DE",1.6246,"NULL"
2021,126822,"Trachurus trachurus","Trachurus trachurus","27_3_A_20","DE",0.025,"NULL"
2021,126975,"Dicentrarchus labrax","Dicentrarchus labrax","27_4_B","DE",0.024,"NULL"
2021,126975,"Dicentrarchus labrax","Dicentrarchus labrax","27_4_C","DE",0.62404,"NULL"
2021,126975,"Dicentrarchus labrax","Dicentrarchus labrax","27_7_D","DE",0.005,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_2_A_1","DE",8.78802,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_3_C_22","DE",3.59538,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_3_D_24","DE",1.89168,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_4_A","DE",9122.24,"255.987"
2021,127023,"Scomber scombrus","Scomber scombrus","27_4_B","DE",22.5771,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_4_C","DE",2.38689,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_6_A","DE",1979.26,"0.75"
2021,127023,"Scomber scombrus","Scomber scombrus","27_7_C_2","DE",4.58942,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_7_D","DE",4.25834,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_7_F","DE",0,"0.81162"
2021,127023,"Scomber scombrus","Scomber scombrus","27_7_G","DE",0,"1.35271"
2021,127023,"Scomber scombrus","Scomber scombrus","27_7_H","DE",0.56442,"0.14568"
2021,127023,"Scomber scombrus","Scomber scombrus","27_7_J_2","DE",0.88111,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_3_A_20","DE",0.24093,"NULL"
2021,127136,"Glyptocephalus cynoglossus","Glyptocephalus cynoglossus","27_3_C_22","DE",1.83854,"NULL"
2021,127136,"Glyptocephalus cynoglossus","Glyptocephalus cynoglossus","27_4_A","DE",1.11835,"NULL"
2021,127136,"Glyptocephalus cynoglossus","Glyptocephalus cynoglossus","27_4_B","DE",3.50929,"NULL"
2021,127136,"Glyptocephalus cynoglossus","Glyptocephalus cynoglossus","27_3_A_20","DE",2.15057,"NULL"
2021,127136,"Glyptocephalus cynoglossus","Glyptocephalus cynoglossus","27_3_A_21","DE",0.20568,"NULL"
2021,127139,"Limanda limanda","Limanda limanda","27_3_C_22","DE",412.56,"NULL"
2021,127139,"Limanda limanda","Limanda limanda","27_3_D_24","DE",35.3507,"NULL"
2021,127139,"Limanda limanda","Limanda limanda","27_4_A","DE",0.00333,"NULL"
2021,127139,"Limanda limanda","Limanda limanda","27_4_B","DE",78.4095,"NULL"
2021,127139,"Limanda limanda","Limanda limanda","27_4_C","DE",29.6378,"NULL"
2021,127139,"Limanda limanda","Limanda limanda","27_7_D","DE",0.40958,"NULL"
2021,127139,"Limanda limanda","Limanda limanda","27_3_A_20","DE",2.92099,"NULL"
2021,127139,"Limanda limanda","Limanda limanda","27_3_A_21","DE",0.01917,"NULL"
2021,127140,"Microstomus kitt","Microstomus kitt","27_3_C_22","DE",0.6156,"NULL"
2021,127140,"Microstomus kitt","Microstomus kitt","27_3_D_24","DE",0.01785,"NULL"
2021,127140,"Microstomus kitt","Microstomus kitt","27_4_A","DE",3.88016,"NULL"
2021,127140,"Microstomus kitt","Microstomus kitt","27_4_B","DE",27.2417,"NULL"
2021,127140,"Microstomus kitt","Microstomus kitt","27_4_C","DE",1.07783,"NULL"
2021,127140,"Microstomus kitt","Microstomus kitt","27_7_D","DE",0.0168,"NULL"
2021,127140,"Microstomus kitt","Microstomus kitt","27_3_A_20","DE",1.35191,"NULL"
2021,127140,"Microstomus kitt","Microstomus kitt","27_3_A_21","DE",0.17654,"NULL"
2021,127141,"Platichthys flesus","Platichthys flesus","27_3_C_22","DE",261.585,"NULL"
2021,127141,"Platichthys flesus","Platichthys flesus","27_3_D_24","DE",344.079,"NULL"
2021,127141,"Platichthys flesus","Platichthys flesus","27_3_D_25","DE",122.86,"NULL"
2021,127141,"Platichthys flesus","Platichthys flesus","27_3_D_26","DE",1.497,"NULL"
2021,127141,"Platichthys flesus","Platichthys flesus","27_4_B","DE",9.59449,"NULL"
2021,127141,"Platichthys flesus","Platichthys flesus","27_4_C","DE",11.0351,"NULL"
2021,127141,"Platichthys flesus","Platichthys flesus","27_7_D","DE",0.014,"NULL"
2021,127141,"Platichthys flesus","Platichthys flesus","27_3_A_20","DE",0.1361,"NULL"
2021,127141,"Platichthys flesus","Platichthys flesus","27_3_A_21","DE",0.00125,"NULL"
2021,127143,"Pleuronectes platessa","Pleuronectes platessa","27_3_C_22","DE",720.689,"7.74496"
2021,127143,"Pleuronectes platessa","Pleuronectes platessa","27_3_D_24","DE",191.706,"2.49409"
2021,127143,"Pleuronectes platessa","Pleuronectes platessa","27_3_D_25","DE",1.292,"0.11"
2021,127143,"Pleuronectes platessa","Pleuronectes platessa","27_4_A","DE",1.5805,"0.016"
2021,127143,"Pleuronectes platessa","Pleuronectes platessa","27_4_B","DE",1096.89,"4.25764"
2021,127143,"Pleuronectes platessa","Pleuronectes platessa","27_4_C","DE",156.538,"0.81885"
2021,127143,"Pleuronectes platessa","Pleuronectes platessa","27_7_D","DE",2.07059,"NULL"
2021,127143,"Pleuronectes platessa","Pleuronectes platessa","27_3_A_20","DE",43.1094,"NULL"
2021,127143,"Pleuronectes platessa","Pleuronectes platessa","27_3_A_21","DE",5.01881,"0.064"
2021,127144,"Reinhardtius hippoglossoides","Reinhardtius hippoglossoides","27_1_B","DE",17.0754,"NULL"
2021,127144,"Reinhardtius hippoglossoides","Reinhardtius hippoglossoides","27_14_A","DE",506.292,"NULL"
2021,127144,"Reinhardtius hippoglossoides","Reinhardtius hippoglossoides","27_14_B_2","DE",3155.97,"NULL"
2021,127144,"Reinhardtius hippoglossoides","Reinhardtius hippoglossoides","27_2_A_2","DE",19.9669,"NULL"
2021,127144,"Reinhardtius hippoglossoides","Reinhardtius hippoglossoides","27_2_B_2","DE",50.7979,"NULL"
